number_id,written_number_image,author_age,author_id,author_name,stroke_thickness,pen_pressure,number_label
21,,47,tY96BaEJqR,Erma Skiles,2.354485503956676,7.065924222231843,5
3765,,26,fvLJPaiYdM,Robyn Hoppe,2.0036798765417188,8.56493328,8
3437,,25,n0gXleWZFs,Ervin Bergstrom,4.542384266271256,5.386721568414941,9
6509,,36,er8vrCBibA,Micheal Rowe,0.7233693574555219,4.6521581606939435,2
2519,,37,Fl1eoA4fCS,Raul Upton,1.3296775972936303,1.4815572084626183,7
3601,,60,x1E6z1HGcw,Leo McDermott,4.0661788519937545,7.188940937630832,7
9339,,36,iDNzGNnLXu,Jessie Denesik,4.106337337661534,1.7055395491188392,3
7666,,54,KYiQoRMZQF,Scott Marquardt V,4.779883193550631,2.66642692,7
2174,,21,o2tKWENiQ7,Robin Barton,4.0091055778553715,9.848164296,8
12,,45,BydzI86yUF,Joey Zulauf,0.6870894686551765,3.3421367584960535,8
8263,,33,7xl2GcMEOx,Maurice Turner,0.7553224140545354,5.488651339313947,1
6267,,52,vwY428IHIu,Alex Davis,1.1929946468211712,4.162501935265027,2
7868,,31,rezrFBhbOy,Mona Jerde,2.8910962519701573,4.974013203871436,4
7647,,65,SkLces6h5Z,Caleb Becker,4.939247691142373,5.557608141913079,2
59,,18,ujLD34k0wp,Bennie Torphy-Goyette,3.5500347224297006,8.274400583235547,5
4388,,32,wm1coqf6Ze,Joanna Hintz MD,3.6830431343521925,8.987712461850606,5
1191,,51,1BGxxTWPyh,Terry Collier,3.125507831736468,1.7900093593634665,5
5712,,50,pR1i4Vr8ov,Mr. Sergio Crist,3.8363068162463607,0.6193234212696552,8
8526,,33,TkV5YxXYc2,Aubrey Gusikowski,4.713787481281907,6.204115206608549,8
4025,,59,TrwcjqFzrc,Randal Labadie,1.465305106,9.680410619010217,7
1499,,18,lEWc7IgPtu,Josefina Gleason,0.2597723004873842,7.579795072553679,3
9168,,56,nDez7uaE5i,Marjorie Stiedemann,4.944697300437838,1.1164706826675683,4
5313,,54,EaL4krJaRC,Marie Maggio,2.1688026755116883,8.119641636,5
7247,,32,kaMpEWydsy,Myra Rosenbaum V,2.6269304032437506,4.188689027330838,1
9627,,23,7HyKSdZysg,Vickie Kozey,4.9948692137142645,8.557893425226212,8
916,,50,XbAF8IY631,Sheila Sawayn III,2.3062397092115137,0.7286435295827687,3
2522,,31,x5wKPZc0vJ,Guy Wiegand MD,4.36999836,5.340154027566314,8
4003,,27,lSeHynJras,Miss Bernice Kshlerin,1.0925857142312454,1.8666360912611708,1
3197,,47,z8Vcn09P5h,Alan Johnston,1.1406428752234208,3.0911009059054777,6
1461,,51,py4yWG41LB,Pat Hickle,0.4115503595210612,9.836207695654593,3
2747,,44,0PDUATyjmN,Albert Cassin,0.11646278027910739,1.2789190309122205,1
1802,,36,8JAtwjP7PI,Joseph Kirlin,4.724751232052222,4.170371879241429,1
5461,,61,mvln7G1reB,Fredrick Greenholt,4.033051986037754,1.345907768,9
9402,,28,Cn1JeiSxBN,Dominic Armstrong,4.872755540185608,4.683061267831363,3
8943,,49,60AcJYVQQi,Kevin Hessel III,2.8358535541919996,5.408202450722456,3
3969,,52,zZAktAVaTU,Patti Blanda III,2.4057006688322873,8.921815512003377,4
2233,,58,9oc5ZzqgsF,Danielle Klein,1.5999156555393712,8.321756172226742,8
4898,,43,sPVuzOIN7Z,Garrett Morissette,3.072543040942401,0.5041761189932004,4
8944,,37,oaUBRAfn4J,Winston Volkman,3.074852651567199,2.3683843383332714,5
7067,,42,n11uWwsqBZ,Dr. Alfredo Jast,1.717447147308849,2.9986241449369118,1
9482,,37,M0qbjp0xWl,Dianna Bednar-Lang,2.1354098989628256,5.1522801944520324,6
9602,,40,45bhdFKKaD,Mrs. Marguerite Mosciski,2.7437439146218825,5.720460587181151,4
5513,,59,Rgnu0tlR9S,Roberta Rutherford,0.7990512266289443,7.450254663010128,7
1509,,42,M78SlTzYIt,Nicole Murazik,2.4335658427793536,1.157297766651027,1
8133,,58,6G9GWlKh0d,Louis Schuppe,2.2209268845850603,1.4250692740315571,2
279,,50,KBXgvJAE5A,Megan Koepp,4.840385331,1.430342134903185,3
3894,,39,I3PfoJ2P3F,Monica Larson,3.4228786766296255,3.929260547622107,4
2040,,64,P9CIGkzOyM,Dr. Bernard Considine,4.072952659009025,2.699928006506525,1
2369,,53,w2PGOh6qUv,Mr. Lynn Dooley,3.4435936328489336,1.0455194886308163,6
917,,34,VSV0H2quzk,Eugene Wilderman Sr.,2.960257640923374,5.256330666830763,7
975,,33,HXc6y9BBSN,Jeff Anderson,4.289870077650994,4.814876454765908,8
4939,,58,sWb9DOq4X6,Cora Walter-Morissette,0.7845299061620609,6.385327341267839,1
4903,,25,RAXZd0R0HW,Hannah Boehm,1.8759668739046904,7.132074075285345,5
8433,,57,nXeBysxFso,Derek Lubowitz,4.505839341925457,5.212173109641299,8
8410,,26,Y7KjMkcq5H,Kristi Lind,1.8468230332247915,0.7674328137654811,7
8238,,48,LD13H9nulG,Dr. Antoinette Spinka Sr.,2.5457470380002634,1.4447426475817338,4
3894,,44,4SAZ6rPrGv,Miss Miriam O'Conner,1.0109986691968516,3.085672538,8
5814,,18,r2TOT8tIB3,Gina Dickens,1.8439250325085597,6.808520928,8
9173,,59,yQsfVPr3df,Josephine Kilback,3.9033647030359138,6.133172327070497,2
3048,,51,xneK66BwCG,Miss Lee Flatley,0.6367657454917207,7.430652134120464,2
3048,,26,8s7FgSsKHi,Guillermo Ritchie,4.0286221138667315,7.408567575854249,4
9916,,47,RtWtUeBsUV,Troy Klein,1.096544926124625,6.217631033621728,9
7721,,21,wWS8XOASG6,Frederick Lubowitz,2.46730231,7.748211297672242,4
4891,,55,FIs6ZuLeDA,Becky Lesch,0.6772623462835327,6.132110126083717,4
2523,,44,qTOooQOykm,Charlie Beer,1.7387475901050495,7.945068558,1
24,,26,W24SDGLoxI,Nelson Fay,4.419394483184442,4.325900012045167,5
1211,,32,UTiw6tlvI5,Mabel Price,1.8817159878555687,3.520883459597826,4
834,,63,xRJFdM4llG,Victor Kris,3.704251198610291,3.1870569782331586,8
8123,,62,TAmVitjQk8,Luz Strosin,4.208947259769775,7.107826320687309,1
8184,,27,KRO7sK2DZD,Ethel Legros,4.161708871624432,6.6235512680141255,5
657,,20,5W0ieKeWc2,Lowell Leffler,1.4950206537963824,5.781980810570531,6
2419,,63,W5LEHOQmCT,Julio Parker,1.7438661930384116,0.7106082295067608,8
3455,,21,hohzjaYOMa,Misty Kuvalis,0.792519856,9.853444301756099,9
5199,,43,NaX3ipmNKQ,Jeanne Hoppe V,4.756345700612291,0.8091838754480705,2
1116,,32,NnPDEEERo1,Tara Spencer,4.138545602350495,7.298792167450301,5
7611,,60,ECY8b2ttR4,Rosa Bergstrom,0.20511685193050655,3.852769475,1
1011,,27,QoOangVInC,Camille Leffler-Bogan,1.888393391342834,5.902823584270664,7
7854,,40,Z1lmMLYY6O,Diana Hackett,3.0781585259130226,7.261128527927212,5
6394,,39,PgnQTnri6i,Shaun Barrows,0.21490693709347397,0.6029656702885404,8
1119,,35,O4FuYKfiJY,Desiree Walker,1.0788583857705818,4.227229947107844,6
4177,,56,xp7trONTd5,Lindsay Mante,2.540322045260109,7.500187591766007,7
3553,,51,AyzKsnTWmU,Elaine Gleichner,0.5349041965557263,1.7009862385457382,5
4207,,24,ul5VbUCfIV,Andre Schaden,1.2483237575273962,4.941344910301268,2
5762,,27,bwN5o5oONm,Glenn Leannon,0.957089215,5.035922096343711,4
4062,,65,uB3HSz7fbv,Christina Koelpin,2.615822791028768,0.69968103,3
8729,,62,91AYkrj1IY,Irvin Pouros,2.592816411936656,4.115208465023898,8
7911,,46,eHlMvEyxmX,Miss Melba Abernathy,4.772097560204566,1.6993793615838513,3
8240,,44,7avXMdSwm0,Vicki Pollich,3.3227656173054134,8.692717261845246,1
6070,,51,X7IiyUDSuE,Dr. Maureen Crona,1.191679823631421,5.187640344025567,1
8414,,53,bFnMBjxn67,Gladys Kohler,0.2957667093491182,9.914835065370426,9
6377,,38,KyxyqF1qDt,Raul Doyle,1.5421400697203356,8.333654226502404,7
3919,,40,dbS9uNQU95,Nathaniel Fisher,3.9621059909462932,8.671459128032438,6
8768,,61,zCyphvKcZo,Jon Cummings,1.458900466281921,8.181891199,8
3753,,29,zqdcmgFH87,Theresa Nolan,3.951474457001314,5.384900219854899,5
5074,,30,gtmhv6x3c2,Alton Jacobs,2.4415172559674834,8.040736954426393,7
5865,,26,NnC6cBPLR8,Mrs. Victoria Hessel,0.7131699988152832,2.629159917240031,4
6420,,18,e3zjFtMvQQ,Wilbert Reilly,1.933498790394515,4.423620288725942,7
8029,,61,sJne2IBtWk,Rodolfo Moen,0.5150433927075938,8.289231684757397,8
5204,,50,jKl6DLt48M,Jill Abernathy,2.2815656141145157,5.776613524067216,1
7411,,64,kbvZdDY9tE,Guillermo Schumm,3.8105990984942766,8.361058278940618,8
8572,,42,Ho4oFd9Nlp,Luke Hickle,2.120853499,7.787665137904696,5
7317,,43,of8RzwvB2v,Mr. Dominic Erdman,0.588281066,6.589652253896929,3
8001,,38,Cp6OlqZLaO,Miss Phyllis Schulist,4.321920586237684,2.509990563,2
1150,,37,kqdwi8rZ8w,Velma Kohler,3.251926274,8.178702618693933,2
2810,,34,Kymu29wdqS,Harriet Fadel,1.5559414109913634,8.175368885160424,8
4826,,34,j9PQh5Odeb,Dr. Ryan Kirlin,2.4176379412179814,5.817854105611332,6
148,,19,4hl71V0w7K,Jamie Blanda,4.977564081083983,5.134367886581458,8
4106,,18,xbjRLK4lGj,Hugo Effertz I,0.3215400647837669,9.743037615,6
5270,,19,9hONDuoSFa,Vivian Grady,2.930577266123146,2.4424933940172195,3
2576,,52,vjxDgHNZ3q,Howard Spinka II,4.2231306453701105,2.023401682032272,5
6658,,29,580h1FDynI,Blake Williamson III,0.1585173659026623,0.7637594996485859,3
1721,,46,XIj4SyMuso,Mrs. Tabitha Zieme,4.605986035242677,8.726992540759966,2
970,,42,PJylNOMVBK,Geneva Parisian,3.8190785098122437,3.2986174137331545,9
5869,,54,YCmiSzLBaa,Fannie Rodriguez,0.45705574764870105,5.364415111020207,4
3304,,64,laVbhSZji0,Donnie Cruickshank,4.547367371,7.366164245,4
5644,,20,CUOxHpW5wK,Cameron Pouros II,3.314081979962066,4.612841052934527,5
237,,39,sQlEQxEvKT,Tom Crooks,0.521981552,7.449053035466932,7
8179,,47,6LMbHoTgV6,Jason Kunde,3.801174160232768,9.492417825968005,3
7764,,59,WgdkL9evk0,Ralph Cummings,2.666691702,4.132813618634827,4
6183,,37,bEenKv8efA,Preston Bayer Sr.,0.6866332643432543,4.0076204621000215,9
1940,,58,3wArs6eYwa,Dr. Rex Schroeder,3.1133389284834267,7.889799095108174,8
3744,,22,MJ5pxvF0Mr,Leticia Beahan,2.0843750052619727,5.0206771057564765,7
7578,,49,CVfCUS62C0,Carlton McDermott,1.6730415591504426,8.148944054613821,2
3443,,50,JaqLS9bvd8,Miss Irma Rodriguez,1.415262729371898,4.339553819037974,4
5550,,58,A0ROzyUnVn,Marjorie Ryan,4.751530998107046,5.2200994833838195,9
3842,,26,qS7o8D30SO,Kelli Thompson,3.4564572165021676,1.0771344862878323,6
651,,24,yh3Ysdd0lU,Carlton Spinka,4.494494701386429,2.966242047958076,3
3030,,22,zOJK4Zsdvq,Laurence Lindgren,4.318213305,0.862926269,9
3622,,37,fxeGZz1nVP,Lorena Crona,3.8302248625550424,1.9706880876328796,3
4383,,52,PqKhuoQvDn,Gilbert Weber,3.735084062,4.660239729564637,7
3646,,56,b7VZsl2kC0,Viola Schulist DVM,0.9045086522586644,3.884045241982676,2
1449,,22,aKiAJg0Agr,Marian Wiegand,3.139037389215082,9.233801030670293,5
7152,,58,iQfuUNNAzo,Shirley Breitenberg,0.894246523,2.1240005646832287,9
7786,,39,A2ka7DYDXz,Eula Haag,2.691114917281084,5.740534983226098,2
1306,,45,XkSyUoJ6dM,Joan Wyman V,4.798483141930774,3.691788825322874,2
2460,,49,Rokvg5fDEB,Elaine Lynch,2.0874648136319593,4.809104940737598,8
3108,,47,GnQav5q3nF,Mr. Mark McClure-Simonis,0.7255176889710129,6.113857060903683,6
7859,,65,Qf4dzfn4or,Dr. Megan Mayer,1.9191167439334096,4.443848019698635,6
5486,,21,nLewc1G0q6,Tanya Kessler,4.2326190992956985,6.8465288748266175,5
9556,,45,xMhj76dwyf,Ray Bechtelar,2.321201383881271,5.333921413868666,7
9541,,27,DDfwrTLwdW,Janet McLaughlin,4.934916788316332,0.936590675,9
4290,,18,sJZnr5Rq2C,Rachael Wuckert,3.5555388516280804,4.2451047921786085,5
9537,,37,YA2Z4VmnKk,Angela Dooley,1.2205638505285608,8.635582906659693,7
5948,,38,TGQ49tRhRi,Dr. Patsy Rippin,3.1583833137992774,1.1024021704215556,6
5768,,43,QN5Wx71hKP,Cora Aufderhar,2.3702835151692856,9.381036325823516,4
70,,39,MYOWSFSZge,Dave Block,0.5965729903662578,8.899720257031731,9
8779,,44,1wTqATMdqL,Milton Strosin,4.213857440557331,6.885961049585603,6
3644,,51,I6vC5Egoyt,Enrique Schmidt,4.640703398548067,7.774464078480378,5
9680,,62,lpt0ARXfiN,Rose Hegmann,3.1482035073917363,3.2901480715954676,2
1919,,56,X0pPkBwd2j,Fannie Rath,2.655299789318815,1.354943624115549,7
8593,,56,48gD0mpMVT,Patricia Emard,2.9979475471191113,4.757401313516311,1
5295,,27,SJ3zhjNNqY,Seth Kutch,4.525549732311629,7.204429470701143,2
1916,,51,MBXb4WlBu4,Mark Harber,1.5583785537863153,4.153969326405786,2
241,,18,S4w7DmJIkt,Camille Ernser,4.308912375615909,7.382103287382051,1
1463,,26,QkWxlQGny9,Beverly Willms-Jaskolski,1.2360619395272807,2.909681156510487,5
970,,38,zf0J90xj91,Betsy Labadie,2.6938969405600806,2.176628616405651,6
2038,,61,BBxH2240Q9,Nick Wunsch,3.619652026,2.1981169992359355,9
2782,,30,lIUCYGbJvA,Marty Lowe,4.1933628103230145,7.328690102789551,1
4139,,43,7RTxwJ7dT4,Louis Morar,0.3579630301101133,2.979571770876646,5
7922,,56,43Y20XfWgQ,Evan O'Hara,0.7399761303793639,4.022679848480038,3
5850,,25,MaDYvkn6bC,Gregory Howe,4.070872249198146,9.349819402210414,5
3254,,33,beyzZmFswu,Camille Bailey,1.1269970756256955,1.9280225792899728,9
6902,,47,ccO1wkygWp,Dr. Wade Turner,0.3305504336487502,1.8947269779164344,9
25,,41,BlLtdBbVZn,Vicky Abshire,0.8277196381939576,6.2421898420434445,9
2852,,32,Gbxbh8rJpj,Traci Quitzon,1.6118158850120383,2.1405795932514593,7
7962,,23,TZBivYx0vu,Kelley Koss,4.8460581,2.426010759663768,2
1221,,45,M5Nanh6UHy,Victor Bauch,3.2611627931706613,2.6603774955729023,1
8779,,30,xTAH1fr1MZ,Miss Delia Rau III,1.0394242773531006,4.4010338191874325,3
7156,,41,n93r5Iisfp,Natalie Mraz,1.665708386921324,3.398078897735104,1
6551,,22,7UJdbRLeX9,Camille Rohan,3.227087432867848,4.274256504024379,5
4299,,38,82RKmGNlYZ,Greg Quitzon,4.385873651946895,3.2905391649110243,9
296,,52,w9jd74JXtJ,Krystal Denesik,2.074296595,1.511481774970889,6
2693,,53,S71niqsS2V,Isabel Johnston,0.40862162832636384,1.7280667709419504,6
5922,,47,rWk93T6RbS,Rogelio Hermiston,0.20579326243605467,8.274292426,2
3262,,54,8pcab9yN9n,Marian King V,0.6280090434011072,5.185873576090671,4
2167,,38,7294BwG857,Lucia McClure,1.7134355957154186,4.695875215344131,1
2715,,62,VABHlF7G4j,Otis Ankunding,0.4397699265275151,9.899462402216159,5
1788,,19,KF38InC6fr,Brenda Gusikowski Jr.,4.147824781900272,9.108276805,4
7,,46,NEVVtpnIdZ,Taylor Cruickshank,3.638689396460541,6.135593553772196,9
9627,,38,eyXrNakAEg,Grace Langosh,1.2064245013752954,5.448482534033246,6
8369,,25,gQKPszXxxp,Courtney Padberg,0.8837956195464358,1.606058228877373,6
9688,,43,J1JD7abOxq,Shawna Balistreri,4.645247652078979,9.938569864723831,8
3263,,21,PcV4sd0LQx,Van Reynolds-Walter,1.4068487138720231,4.276112185558304,3
3333,,23,sezBS9Knfd,Allan Ferry,2.954176480136812,7.666743260342628,4
4040,,60,ryHgKfLxBH,Danny Bailey,2.715058259945363,6.869179823203012,5
8275,,63,WhFkcZJp6u,Jeremy Stiedemann,3.602195203187876,4.637158597121015,4
6960,,49,oBFqMQvaas,Richard Ernser,0.7610964115243405,2.008742374,1
247,,36,JbZnNagSvC,Elias Wolff,2.3919464443577456,5.138886485947296,2
5717,,57,XkawjE6JIO,Ada Farrell,2.3553417110349986,2.967236197902821,3
8632,,20,l8orSQtBQX,Irene Becker,0.4341158641735092,3.380275671486743,2
9822,,59,E8c2bFBAeR,Shari Davis I,1.3946409822441639,8.883981727180071,4
9027,,38,47SBGpMK7N,Mike Tillman-Runolfsson,0.5889863955089822,9.110468413,7
250,,53,kKSzg5X4jP,Amanda Pacocha DDS,2.655036430852488,6.088446809328161,8
4165,,65,BjioLza7a9,Erma Walter,0.6518325901357457,3.2023883232614025,9
3704,,19,KO5fGjlp7A,Lynette Toy-Bins I,2.5107259921729566,8.901597086456604,8
4447,,35,Y5THhLWcGV,Carroll Hermann,4.106652613705956,8.937178394175135,7
639,,52,Rolfb0FyLp,Hattie Collier,2.553496967814863,4.600302875158377,4
4222,,39,Y0m2g5iWVq,Rudolph Gusikowski,4.769113713572733,5.030614752089605,5
8228,,65,6CS7WPBy3j,Mrs. Carrie Lynch PhD,4.4186748382635415,6.804881798569113,3
6447,,32,wD78UX4nY2,Marlene Nader,0.551651989,8.615126483840868,2
4764,,30,yPT6Gzrcyf,Raul Fritsch,3.7359043386997657,5.635272812563926,6
2126,,33,5flnkq6fgp,Gordon Murphy,2.4353882676223297,9.569889779,9
8235,,54,7sRDldtS1c,Amber Lubowitz,0.7208151591010392,5.8860730500891805,7
8756,,41,4nzAEG7QXl,Darin McLaughlin,3.7518312419997533,2.934154287329875,7
4572,,23,6z4Ub3C3kD,Lula Lakin,3.2379026856971906,8.611336959176697,7
1233,,24,nZCB3Dy7ub,Natalie Shanahan-Runolfsson,1.5187621263321491,3.0477401913376525,7
1913,,33,Fr3h5CET0Z,Mamie Wuckert,0.9022280916105956,2.302543754107319,4
4404,,18,VoCWCCDcr4,Carlos Schulist,3.9056191525887702,2.774124830029905,5
8140,,55,0RlT2Az7OL,Dr. Dexter Luettgen,2.589587068301626,7.987065639928915,5
7285,,65,qMkcD19pmu,Wilma Stroman,4.164539590664208,4.892921995,8
6949,,20,j4SIwcbZMq,Lee Moore,0.5995325182098896,3.4952865863451734,2
5124,,25,8bW7AH3Zrv,Doyle Batz,1.143249805737287,3.102120399242267,2
2596,,30,am8PF0cs7b,Mr. Dominick Stroman,3.6189829363720496,3.054642424103804,5
2212,,27,UjCjL4S4HD,Ellen Boyle,2.239981213025749,3.1865108645288274,2
5598,,20,QDRZ7QDXyU,Heidi Towne,0.8729978311574087,6.072722406825051,4
8188,,38,G8nF877y4G,Jessie Botsford MD,1.2718748427927495,0.8492420839611441,9
4438,,36,qoEXPgmBXl,Brian Rodriguez DDS,4.188442047964782,8.508115764590912,9
8058,,54,LJ95AdMBYm,Mattie Wunsch,0.663012038,4.590316354879178,8
3573,,57,5Ftjky3Pam,Darin Hilll,4.752326011192054,5.604294441407546,3
7052,,20,QLpoeRgmAN,Rudy Braun,4.689534382103011,8.134842027793638,8
784,,25,OujigCggBV,Stephen D'Amore,0.7518306223675609,1.210498687112704,3
4095,,19,KvEog6DbLA,Alonzo Lebsack,2.109583243215457,5.388844559201971,4
8344,,42,sa55tHDSlT,Marcos Yundt,0.36861283737234773,2.208173025981523,6
3553,,64,feEVcIkCBG,Brent Kuphal,0.45353782318998126,5.030048357555643,4
9845,,33,CwkChmnPs0,Terry Pfeffer,4.144961583428085,7.871541172615252,4
6221,,46,irlvFBp0Tj,Terri Larson,4.897960319020785,2.546380872139707,6
8106,,18,6g1pRY5rd7,Walter Rempel,3.142921178182587,1.190497721428983,2
5832,,34,eGSfCtw8Hq,Laurie Kuhn PhD,2.743010809714906,3.332958744140342,9
4900,,61,WY3cB6Nu1t,Brian Beier,0.844057831,9.949526228476316,2
5170,,24,QnHZ2wL0Hy,Janice Bayer,0.41009115236811344,6.841967641259544,7
9027,,30,9pMnHSSkmX,Alyssa Predovic,1.2520756801590325,8.189045558683574,4
1276,,56,c6CJR52lIO,Dr. Lyle Zieme-Stoltenberg,2.770549681107514,4.859380938229151,1
7660,,29,1dmT0snvaQ,Dana Murazik,3.371730857319199,7.2212107081431895,2
5441,,23,by7yH4AvBX,Dr. Cornelius Hirthe,3.1329732125625016,7.1349765077466145,4
6407,,27,FqTWvqDcql,Miss Kathryn Erdman,1.0907573443138974,6.926913899485953,2
6179,,32,piiaXS13um,Mrs. Sharon Denesik-Hauck,1.2063162305159496,3.6798398378305137,1
1407,,63,h9OlLdJURI,Leticia Pfannerstill,4.848818283,8.945634077885188,1
7603,,24,g96920DopQ,Darrin Jakubowski,4.406627731,2.1256814869120717,6
2978,,35,sJcmDwx6pG,Felicia Jacobi,1.1021258872235196,5.295991747989319,1
1853,,58,r9iCg8LDhg,Dr. Guy Bosco,2.4797552167903634,1.0574104825500399,3
6249,,60,Qe80Ttz2Hc,Ismael McDermott,2.397758366633207,0.6814141024369746,2
2876,,34,owVbo9zxcP,Nelson Yundt DVM,4.939464435935951,0.6255754376761615,1
4174,,24,m5XFVMgkZs,Darla Treutel,4.505334105,6.218448844971135,6
8391,,20,x7i41QT4fu,Maureen Bernhard,2.2760114349424843,5.894719761563465,2
6023,,20,fPHMrfBr0K,Jose Ryan-Dibbert,3.8907880961429333,0.8656654816586524,1
1903,,42,wAZ6n1EIe9,Olive Donnelly-Jakubowski,4.447811399050988,3.135800192831084,7
3258,,40,YzoApj4bLw,Herman Rempel,2.113567942148075,2.4943453749874607,2
5070,,57,P8fQXuusEL,Pauline Berge,3.056871782,6.573737861006521,2
1490,,29,q4UNHs6tiZ,Ms. Stella Schmeler,2.7427032345440243,6.475609808927402,2
8529,,65,MZ6QWD2J0U,Julius Beier,0.2675165932625532,8.088182936771773,8
2554,,56,JIxNiOeWg9,Manuel Schultz,4.829794389475137,4.384858741657808,1
1226,,34,9ZTelWtGs0,Kendra Jerde,1.590582478605211,5.245519595569931,9
1593,,57,Z2zB6JJrpU,Tracey McClure,1.8219355029985311,7.677901589660905,1
2135,,18,X3WrOQ1PIC,Elena Harber,0.4523709662957117,2.5976735167205334,3
6119,,49,TdGgDzLYlj,Alejandro Glover,3.9551940120058138,8.042750647,7
7391,,44,DNZBtNBjvd,Ellis Jakubowski,0.7133321518311277,5.716114875860512,6
7763,,52,78TLswZOZF,Tyrone Smith PhD,4.7256997400894765,0.9502165368758142,6
2015,,60,hzy1jlI6UM,Cora Bartell-Kirlin V,2.4608206181088463,7.2712117896880955,2
8336,,55,vpGbdNu7Xj,Dana Lehner,1.5342900011688472,2.8210165257332847,8
7234,,54,hYRjpvrIcv,Wm Mraz,2.142001493042335,6.225596051313914,8
8617,,25,pvMwiTxSeE,Rogelio Cummings,3.276755883567967,7.074128699256107,9
9503,,64,OSaPKeqNry,Clyde Torphy,0.8519653285620734,3.3128357307286933,7
5346,,28,RqxyhwpwTg,Darryl Howe,2.731663890858181,5.428902400541119,6
9696,,52,H0yJA9Am5e,Lonnie Weber,4.350117491,8.257071077707224,7
7546,,55,NYsF21cZXM,Wesley Douglas,3.9650805759942163,6.583442522212863,4
6734,,29,Wrre9lYciY,Dana Mraz,3.290607180120424,9.976368823321536,7
4467,,36,IgEdB2oRDq,Harriet Mertz,4.080322366463952,0.6101949532749131,9
9001,,59,zKUYICGGWd,Anna Bogan,1.482853898801841,4.950632937485352,3
1240,,54,21hP9FRhdK,Dustin McGlynn,2.845071678934619,3.7362312541808933,1
2844,,18,pHDdqs9IfE,Lillie White,3.712559274048545,4.660014129942283,4
3485,,20,DuEqVA1yzL,Maurice Heaney,4.798334685061127,6.043405376025476,3
3476,,60,iZ1QQ9NINU,Frank Satterfield,4.820712504023686,2.0181858260184526,7
758,,63,zoATagXUV2,Dr. Blake Schuppe I,1.7463657129090282,5.729874975280836,5
294,,33,AEi3czdyyD,Nicole Abshire,3.423617221205496,4.619910363,2
9755,,18,E9LNem7ZBa,Sophia Daniel PhD,2.3827136229258032,1.9885574914515018,3
6816,,42,EAWXpBHZ5b,Barry Volkman,0.4534448023419827,7.701766707003117,8
5004,,29,4fSxBTOdGg,Irvin Heidenreich,0.4803943914826959,9.933401279035024,5
1827,,44,9Q81mNoJUu,Mr. Guy Dach,0.7845766339218244,1.374868288403377,7
3491,,58,x5xVZBNbDz,Kathryn Herzog,2.4593533598352226,4.075125963310711,1
3861,,19,5eN3kMqUwh,Hector Schaefer,2.4681731862714518,6.347779244300909,2
9608,,44,IuXlgvdgb3,Carroll Feest I,1.0687083458062263,9.406549125094898,3
1091,,57,pyxL6GCcbQ,Jermaine Kunze,2.026065791,2.220511200139299,3
4563,,40,suf37t8WlY,Elsie Hane,4.366168622509576,8.286251342855394,8
9069,,27,Jrv5RJOSGb,Jeffrey Collier,4.806268211686984,7.012738094897941,4
7504,,29,nExBw2c6G7,Sammy Little,1.137082572001964,5.7685554653871804,3
5785,,23,0DwMQk6k5V,Terri Hackett,0.9536070477915928,3.608400286990218,7
6440,,59,Ify5hrQXpP,Antonio O'Keefe,2.723094458,6.000156928203069,4
1165,,44,gVYekzpNoi,Mark Bednar,3.4309364360291514,0.5212302883155644,7
9598,,26,FxdhtTTtSf,Conrad Roob,4.371584189380519,7.950052862637676,9
8587,,21,Onh4Y5M4yk,Silvia Reynolds,4.385074068536051,5.208881773636676,8
276,,25,Dc7IBp4PUn,Lowell DuBuque-Mante,2.3316069228574636,9.814774532685988,9
8487,,36,VHVL5xMRxi,Guadalupe Fay,1.8585949444677683,9.674181020120159,8
1610,,61,42cU6CJfgb,Angela Armstrong PhD,0.620608069,1.9110986217856407,2
8282,,52,V1DkixN9dv,Darren Hettinger,3.5015741178067405,8.007210772,7
4262,,30,l7OHNKfWq8,Eric Quigley,1.4236163392197343,5.186574595165439,4
5912,,56,3iX2ZHyipb,Ollie Yundt,2.4113395427819344,3.5195432062027976,1
1247,,61,5qeireIJkk,Mr. Roman Koelpin,3.501285428600386,0.9590915287844837,5
6273,,33,NIu1QeZZa7,Gloria Mitchell,4.502938947663642,1.6748894093325362,4
6696,,32,fwuADNnvB4,Luz Wolf,3.795693657314405,9.226204197737388,3
2979,,46,7dB6kEW0c8,Mrs. Beth Cormier,3.3418402087409054,2.2532961134565994,6
3430,,44,oXkUN8OKhR,Erick Collins,4.318621663213707,2.1710165863623843,7
301,,23,bg8zyi1PWc,Krista Hills,3.5628613133681943,8.320171821163967,7
3756,,60,Vg5EhDtYta,Darrin Luettgen,3.9053312049480158,4.087470923550427,5
9025,,37,9LmCQcF3ig,Albert Douglas-Lebsack,1.815924955229275,7.915422763,3
9811,,48,fLI3WW64lM,Jim Hodkiewicz,0.4769539902918041,9.340676634339616,6
1363,,45,iY8WIGwuu7,Luther Christiansen MD,4.061655043996871,5.3780439590336755,3
9719,,20,2iq3A0bxUb,Calvin Watsica I,1.9333222270477566,9.968700548517518,2
6742,,30,mcWjQQwKmq,Jonathon Hauck,0.21978640679735692,6.456461730762385,9
2378,,37,3Mug8oKx5l,Ellis Farrell,3.2874531647190457,8.853766511543654,9
9622,,22,V9cYI6tcGY,Josephine Mayer-Shanahan,4.698844903637655,2.4217688457574695,5
469,,40,M18fIBgOll,Kendra Leffler,0.6860060230595991,1.3886847998946905,9
